run_number,timestamp_ms,state,voltage,yaw,pitch,roll,pitchIn,pitchOut,pitchSetpt,rollIn,rollOut,rollSetpt,yawIn,yawOut,yawSetpt,motorTL,motorTR,motorBL,motorBR
1,14286,1,11.67,183.583,5.451,2.574,5.4511,-0.1018,2.0000,2.5736,-0.0702,0.0000,21.3768,-0.4703,0.0000,0.3007,1.0000,0.0000,0.9448
1,14306,1,11.71,183.621,6.310,2.891,6.3100,-0.1244,2.0000,2.8908,-0.0772,0.0000,21.3386,-0.4694,0.0000,0.3395,1.0000,0.0000,0.9205
1,14326,1,11.67,183.711,7.333,3.310,7.3327,-0.1598,2.0000,3.3096,-0.0867,0.0000,21.2483,-0.4675,0.0000,0.3930,1.0000,0.0000,0.8835
1,14346,1,11.74,183.847,8.435,3.632,8.4346,-0.2000,2.0000,3.6317,-0.0993,0.0000,21.1124,-0.4645,0.0000,0.4504,1.0000,0.0000,0.8485
1,14366,1,11.73,184.019,9.552,3.883,9.5524,-0.2473,2.0000,3.8833,-0.1090,0.0000,20.9404,-0.4607,0.0000,0.5032,1.0000,0.0000,0.8046
1,14386,1,11.70,184.195,10.588,4.080,10.5883,-0.2942,2.0000,4.0795,-0.1165,0.0000,20.7644,-0.4568,0.0000,0.5468,1.0000,0.0000,0.7634
1,14406,1,11.74,184.333,11.433,4.135,11.4330,-0.3403,2.0000,4.1349,-0.1224,0.0000,20.6267,-0.4538,0.0000,0.5827,1.0000,0.0000,0.7256
1,14426,1,11.66,184.424,12.046,4.043,12.0465,-0.3738,2.0000,4.0427,-0.1240,0.0000,20.5352,-0.4518,0.0000,0.6030,1.0000,0.0000,0.6975
1,14446,1,11.76,184.465,12.547,3.780,12.5474,-0.4000,2.0000,3.7799,-0.1213,0.0000,20.4951,-0.4509,0.0000,0.6126,1.0000,0.0000,0.6725
1,14466,1,11.75,184.467,12.896,3.506,12.8956,-0.4190,2.0000,3.5059,-0.1134,0.0000,20.4926,-0.4508,0.0000,0.6121,1.0000,0.0000,0.6486
1,14486,1,11.75,184.433,13.173,3.246,13.1731,-0.4377,2.0000,3.2462,-0.1052,0.0000,20.5267,-0.4516,0.0000,0.6105,1.0000,0.0000,0.6260
1,14506,1,11.74,184.377,13.302,3.034,13.3018,-0.4469,2.0000,3.0335,-0.0974,0.0000,20.5829,-0.4528,0.0000,0.6050,1.0000,0.0000,0.6115
1,14526,1,11.74,184.361,13.376,2.943,13.3757,-0.4539,2.0000,2.9432,-0.0910,0.0000,20.5982,-0.4532,0.0000,0.6007,1.0000,0.0000,0.5999
1,14546,1,11.75,184.352,13.334,2.933,13.3341,-0.4564,2.0000,2.9332,-0.0883,0.0000,20.6078,-0.4534,0.0000,0.5987,1.0000,0.0000,0.5954
1,14566,1,11.67,184.420,13.279,3.045,13.2792,-0.4525,2.0000,3.0448,-0.0880,0.0000,20.5398,-0.4519,0.0000,0.5976,1.0000,0.0000,0.5969
1,14586,1,11.70,184.477,13.202,3.196,13.2024,-0.4546,2.0000,3.1959,-0.0913,0.0000,20.4827,-0.4506,0.0000,0.6031,1.0000,0.0000,0.5987
1,14606,1,11.73,184.536,12.984,3.335,12.9840,-0.4544,2.0000,3.3348,-0.0959,0.0000,20.4239,-0.4493,0.0000,0.6089,1.0000,0.0000,0.6033
1,14626,1,11.70,184.585,12.577,3.464,12.5765,-0.4503,2.0000,3.4636,-0.1000,0.0000,20.3742,-0.4482,0.0000,0.6125,1.0000,0.0000,0.6102
1,14646,1,11.75,184.563,11.858,3.486,11.8580,-0.4402,2.0000,3.4864,-0.1039,0.0000,20.3967,-0.4487,0.0000,0.6121,1.0000,0.0000,0.6217
1,14666,1,11.69,184.532,10.829,3.531,10.8293,-0.4105,2.0000,3.5310,-0.1046,0.0000,20.4275,-0.4494,0.0000,0.5990,1.0000,0.0000,0.6443
1,14687,1,11.74,184.479,9.563,3.585,9.5632,-0.3735,2.0000,3.5853,-0.1059,0.0000,20.4805,-0.4506,0.0000,0.5818,1.0000,0.0000,0.6753
1,14707,1,11.76,184.406,8.027,3.601,8.0265,-0.3249,2.0000,3.6005,-0.1076,0.0000,20.5533,-0.4522,0.0000,0.5565,1.0000,0.0000,0.7203
1,14727,1,11.75,184.404,6.315,3.594,6.3146,-0.2560,2.0000,3.5943,-0.1080,0.0000,20.5554,-0.4522,0.0000,0.5140,1.0000,0.0000,0.7911
1,14747,1,11.73,184.426,4.790,3.485,4.7897,-0.1800,2.0000,3.4850,-0.1078,0.0000,20.5340,-0.4517,0.0000,0.4556,1.0000,0.0000,0.8858
1,14767,1,11.74,184.466,3.612,3.286,3.6117,-0.1133,2.0000,3.2858,-0.1046,0.0000,20.4935,-0.4509,0.0000,0.3861,1.0000,0.0000,0.9846
1,14787,1,11.70,184.464,2.822,3.044,2.8224,-0.0643,2.0000,3.0441,-0.0986,0.0000,20.4952,-0.4509,0.0000,0.2965,0.9377,0.0000,1.0000
1,14807,1,11.70,184.416,2.294,2.791,2.2940,-0.0351,2.0000,2.7910,-0.0913,0.0000,20.5432,-0.4520,0.0000,0.2328,0.8966,0.0000,1.0000
1,14827,1,11.70,184.383,1.901,2.656,1.9008,-0.0134,2.0000,2.6559,-0.0837,0.0000,20.5767,-0.4527,0.0000,0.1810,0.8688,0.0000,1.0000
1,14847,1,11.70,184.347,1.566,2.642,1.5660,-0.0002,2.0000,2.6423,-0.0797,0.0000,20.6130,-0.4535,0.0000,0.1498,0.8510,0.0000,1.0000
1,14867,1,11.75,184.293,1.268,2.784,1.2679,0.0155,2.0000,2.7845,-0.0793,0.0000,20.6670,-0.4547,0.0000,0.1194,0.8225,0.0000,1.0000
1,14887,1,11.75,184.196,0.954,2.996,0.9544,0.0255,2.0000,2.9959,-0.0835,0.0000,20.7637,-0.4568,0.0000,0.1074,0.7982,0.0000,1.0000
1,14907,1,11.76,184.125,0.589,3.269,0.5894,0.0344,2.0000,3.2688,-0.0899,0.0000,20.8350,-0.4584,0.0000,0.1012,0.7734,0.0000,1.0000
1,14927,1,11.75,184.050,0.158,3.464,0.1576,0.0510,2.0000,3.4635,-0.0981,0.0000,20.9094,-0.4600,0.0000,0.0844,0.7329,0.0000,1.0000
1,14947,1,11.67,184.036,-0.314,3.538,-0.3137,0.0706,2.0000,3.5377,-0.1039,0.0000,20.9240,-0.4603,0.0000,0.0590,0.6907,0.0000,1.0000
1,14967,1,11.75,184.030,-0.733,3.530,-0.7334,0.0932,2.0000,3.5298,-0.1061,0.0000,20.9301,-0.4605,0.0000,0.0228,0.6482,0.0000,1.0000
1,14989,1,11.76,184.120,-1.000,3.478,-1.0004,0.1113,2.0000,3.4781,-0.1059,0.0000,20.8395,-0.4605,0.0000,0.0000,0.6201,0.0094,1.0000
1,15007,1,11.76,184.327,-1.137,3.394,-1.1366,0.1228,2.0000,3.3944,-0.1018,0.0000,20.6327,-0.4539,0.0000,0.0000,0.6105,0.0363,1.0000
1,15027,1,11.76,184.652,-1.142,3.125,-1.1423,0.1270,2.0000,3.1254,-0.0938,0.0000,20.3081,-0.4468,0.0000,0.0000,0.6152,0.0580,1.0000
1,15047,1,11.75,185.333,-1.196,2.668,-1.1959,0.1201,2.0000,2.6682,-0.0800,0.0000,19.6266,-0.4318,0.0000,0.0000,0.6373,0.0726,1.0000
1,15067,1,11.66,186.369,-1.424,2.296,-1.4240,0.1239,2.0000,2.2958,-0.0689,0.0000,18.5905,-0.4090,0.0000,0.0000,0.6383,0.1032,1.0000
1,15087,1,11.74,187.927,-1.814,2.189,-1.8135,0.1324,2.0000,2.1886,-0.0657,0.0000,17.0325,-0.3747,0.0000,0.0000,0.6094,0.1316,1.0000
1,15107,1,11.76,189.833,-2.163,2.370,-2.1630,0.1584,2.0000,2.3698,-0.0711,0.0000,15.1270,-0.3328,0.0000,0.0177,0.5411,0.1922,1.0000
1,15127,1,11.75,191.783,-2.337,2.741,-2.3368,0.1717,2.0000,2.7408,-0.0822,0.0000,13.1765,-0.2899,0.0000,0.0769,0.4922,0.2558,1.0000
1,15147,1,11.76,193.605,-2.360,3.298,-2.3596,0.1820,2.0000,3.2982,-0.0989,0.0000,11.3543,-0.2498,0.0000,0.1364,0.4381,0.3025,1.0000
1,15168,1,11.75,195.227,-2.259,3.955,-2.2587,0.1828,2.0000,3.9550,-0.1186,0.0000,9.7322,-0.2141,0.0000,0.2062,0.3972,0.3345,1.0000
1,15187,1,11.63,196.617,-2.069,4.577,-2.0695,0.1809,2.0000,4.5769,-0.1186,0.0000,8.3430,-0.2141,0.0000,0.2100,0.4009,0.3345,1.0000
1,15207,1,11.69,197.723,-1.733,4.977,-1.7331,0.1729,2.0000,4.9771,-0.1373,0.0000,7.2368,-0.1835,0.0000,0.2870,0.3795,0.3583,1.0000
1,15227,1,11.62,198.628,-1.318,5.137,-1.3184,0.1531,2.0000,5.1375,-0.1493,0.0000,6.3317,-0.1592,0.0000,0.3754,0.3952,0.3830,1.0000
1,15247,1,11.70,199.411,-1.107,5.142,-1.1072,0.1350,2.0000,5.1419,-0.1541,0.0000,5.5487,-0.1393,0.0000,0.4513,0.4217,0.4132,1.0000
1,15267,1,11.69,200.091,-0.945,5.012,-0.9454,0.1280,2.0000,5.0124,-0.1543,0.0000,4.8684,-0.1221,0.0000,0.4999,0.4355,0.4473,1.0000
1,15287,1,11.77,200.826,-0.881,4.789,-0.8807,0.1197,2.0000,4.7889,-0.1504,0.0000,4.1335,-0.1071,0.0000,0.5464,0.4599,0.4851,1.0000
1,15307,1,11.67,201.690,-0.816,4.331,-0.8160,0.1168,2.0000,4.3310,-0.1437,0.0000,3.2694,-0.0909,0.0000,0.5846,0.4791,0.5308,1.0000
1,15327,1,11.66,202.692,-0.815,3.882,-0.8149,0.1116,2.0000,3.8824,-0.1299,0.0000,2.2674,-0.0719,0.0000,0.6330,0.5170,0.5963,1.0000
1,15347,1,11.62,203.733,-0.877,3.490,-0.8765,0.1158,2.0000,3.4902,-0.1165,0.0000,1.2268,-0.0499,0.0000,0.6685,0.5354,0.6673,1.0000
1,15368,1,11.72,204.806,-0.895,3.191,-0.8953,0.1136,2.0000,3.1911,-0.1047,0.0000,0.1534,-0.0270,0.0000,0.7189,0.5634,0.7366,1.0000
1,15387,1,11.67,206.025,-0.965,3.058,-0.9653,0.1243,2.0000,3.0582,-0.0917,0.0000,-1.0649,0.0234,0.0000,0.7982,0.5679,0.8634,1.0000
1,15407,1,11.65,207.168,-1.009,3.074,-1.0091,0.1207,2.0000,3.0741,-0.0922,0.0000,-2.2083,0.0486,0.0000,0.8558,0.5742,0.9127,1.0000
1,15427,1,11.65,208.313,-1.012,3.295,-1.0115,0.1181,2.0000,3.2946,-0.0988,0.0000,-3.3529,0.0738,0.0000,0.9113,0.5661,0.9499,1.0000
1,15447,1,11.61,209.412,-1.106,3.745,-1.1064,0.1257,2.0000,3.7453,-0.1124,0.0000,-4.4523,0.0979,0.0000,0.9445,0.5239,0.9712,1.0000
1,15467,1,11.68,210.237,-1.184,4.166,-1.1840,0.1215,2.0000,4.1661,-0.1250,0.0000,-5.2769,0.1161,0.0000,0.9891,0.5070,0.9822,1.0000
1,15487,1,11.67,210.758,-1.406,4.635,-1.4061,0.1188,2.0000,4.6349,-0.1390,0.0000,-5.7985,0.1276,0.0000,1.0000,0.4668,0.9595,0.9824
1,15507,1,11.69,211.296,-1.877,5.113,-1.8768,0.1309,2.0000,5.1132,-0.1534,0.0000,-6.3363,0.1394,0.0000,1.0000,0.4144,0.9550,0.9830
1,15528,1,11.68,211.905,-2.386,5.440,-2.3859,0.1567,2.0000,5.4402,-0.1632,0.0000,-6.9449,0.1500,0.0000,0.9865,0.3601,0.9736,1.0000
1,15547,1,11.69,212.540,-2.742,5.543,-2.7423,0.1784,2.0000,5.5427,-0.1632,0.0000,-7.5800,0.1500,0.0000,0.9432,0.3168,0.9736,1.0000
1,15567,1,11.61,212.997,-2.942,5.392,-2.9416,0.1904,2.0000,5.3925,-0.1663,0.0000,-8.0377,0.1500,0.0000,0.9192,0.2867,0.9674,1.0000
1,15587,1,11.65,213.078,-3.133,5.137,-3.1332,0.1931,2.0000,5.1370,-0.1618,0.0000,-8.1181,0.1500,0.0000,0.9137,0.2902,0.9765,1.0000
1,15608,1,11.74,212.937,-3.343,4.785,-3.3425,0.2013,2.0000,4.7851,-0.1541,0.0000,-7.9776,0.1500,0.0000,0.8974,0.2892,0.9918,1.0000
1,15628,1,11.73,212.824,-3.580,4.426,-3.5804,0.2138,2.0000,4.4258,-0.1436,0.0000,-7.8646,0.1500,0.0000,0.8595,0.2724,1.0000,0.9871
1,15648,1,11.64,212.708,-3.756,4.099,-3.7560,0.2233,2.0000,4.0991,-0.1328,0.0000,-7.7480,0.1500,0.0000,0.8189,0.2534,1.0000,0.9655
1,15668,1,11.67,212.455,-3.800,3.814,-3.8002,0.2327,2.0000,3.8144,-0.1230,0.0000,-7.4954,0.1500,0.0000,0.7806,0.2346,1.0000,0.9459
1,15688,1,11.62,212.050,-3.611,3.623,-3.6110,0.2362,2.0000,3.6233,-0.1144,0.0000,-7.0907,0.1500,0.0000,0.7565,0.2276,1.0000,0.9289
1,15708,1,11.69,211.480,-3.258,3.459,-3.2578,0.2275,2.0000,3.4590,-0.1087,0.0000,-6.5205,0.1500,0.0000,0.7623,0.2449,1.0000,0.9174
1,15728,1,11.77,210.736,-2.782,3.285,-2.7824,0.2130,2.0000,3.2845,-0.1038,0.0000,-5.7765,0.1435,0.0000,0.7815,0.2871,1.0000,0.9206
1,15748,1,11.70,209.845,-2.285,3.084,-2.2846,0.1897,2.0000,3.0841,-0.0985,0.0000,-4.8857,0.1271,0.0000,0.8176,0.3664,1.0000,0.9429
1,15768,1,11.69,208.663,-1.769,2.826,-1.7692,0.1757,2.0000,2.8260,-0.0925,0.0000,-3.7034,0.1075,0.0000,0.8336,0.4336,1.0000,0.9701
1,15788,1,11.68,207.072,-1.030,2.486,-1.0303,0.1572,2.0000,2.4859,-0.0848,0.0000,-2.1123,0.0815,0.0000,0.8485,0.5159,0.9934,1.0000
1,15808,1,11.63,205.198,-0.207,2.082,-0.2074,0.1251,2.0000,2.0821,-0.0746,0.0000,-0.2388,0.0465,0.0000,0.8427,0.6006,0.9438,1.0000
1,15829,1,11.62,203.223,0.635,1.673,0.6346,0.0926,2.0000,1.6728,-0.0625,0.0000,1.7365,0.0053,0.0000,0.8254,0.6900,0.8856,1.0000
1,15848,1,11.71,201.094,1.504,1.248,1.5037,0.0583,2.0000,1.2477,-0.0374,0.0000,3.8660,-0.0851,0.0000,0.7132,0.8084,0.7550,1.0000
1,15868,1,11.72,199.049,2.278,0.879,2.2782,0.0205,2.0000,0.8788,-0.0264,0.0000,5.9108,-0.1300,0.0000,0.6988,0.9062,0.6872,1.0000
1,15888,1,11.74,197.078,2.872,0.516,2.8720,-0.0122,2.0000,0.5163,-0.0155,0.0000,7.8812,-0.1734,0.0000,0.6776,0.9934,0.6223,1.0000
1,15908,1,11.71,195.225,3.264,0.133,3.2639,-0.0362,2.0000,0.1328,-0.0040,0.0000,9.7345,-0.2142,0.0000,0.5796,1.0000,0.4992,0.9355
1,15928,1,11.68,193.479,3.551,-0.250,3.5515,-0.0475,2.0000,-0.2495,0.0075,0.0000,11.4806,-0.2526,0.0000,0.4799,1.0000,0.3998,0.8900
1,15949,1,11.70,191.752,3.850,-0.575,3.8495,-0.0589,2.0000,-0.5746,0.0172,0.0000,13.2079,-0.2906,0.0000,0.3844,1.0000,0.3011,0.8478
1,15968,1,11.65,189.893,4.180,-0.832,4.1798,-0.0663,2.0000,-0.8324,0.0172,0.0000,15.0665,-0.2906,0.0000,0.3844,1.0000,0.2863,0.8330
1,15988,1,11.66,188.133,4.545,-1.080,4.5447,-0.0819,2.0000,-1.0802,0.0250,0.0000,16.8270,-0.3315,0.0000,0.2871,1.0000,0.1733,0.7863
1,16008,1,11.74,186.411,4.886,-1.276,4.8856,-0.1003,2.0000,-1.2758,0.0324,0.0000,18.5487,-0.3702,0.0000,0.1948,1.0000,0.0590,0.7346
1,16028,1,11.74,184.711,5.075,-1.480,5.0748,-0.1165,2.0000,-1.4799,0.0383,0.0000,20.2485,-0.4081,0.0000,0.1491,1.0000,0.0000,0.7049
1,16048,1,11.76,183.131,5.152,-1.540,5.1520,-0.1196,2.0000,-1.5400,0.0444,0.0000,21.8289,-0.4455,0.0000,0.1331,1.0000,0.0000,0.7098
1,16068,1,11.67,181.691,5.256,-1.456,5.2560,-0.1246,2.0000,-1.4558,0.0462,0.0000,23.2690,-0.4802,0.0000,0.1297,1.0000,0.0000,0.7176
1,16089,1,11.74,180.408,5.266,-1.326,5.2664,-0.1317,2.0000,-1.3257,0.0437,0.0000,24.5514,-0.5000,0.0000,0.1393,1.0000,0.0000,0.7224
1,16108,1,11.74,179.205,5.170,-1.177,5.1696,-0.1352,2.0000,-1.1772,0.0353,0.0000,25.7550,-0.5000,0.0000,0.1572,1.0000,0.0000,0.7316
1,16128,1,11.66,178.126,5.007,-1.076,5.0068,-0.1247,2.0000,-1.0761,0.0323,0.0000,26.8339,-0.5000,0.0000,0.1480,1.0000,0.0000,0.7486
1,16148,1,11.76,177.063,4.855,-0.923,4.8546,-0.1184,2.0000,-0.9228,0.0277,0.0000,27.8971,-0.5000,0.0000,0.1467,1.0000,0.0000,0.7637
1,16168,1,11.74,176.027,4.727,-0.745,4.7275,-0.1148,2.0000,-0.7454,0.0224,0.0000,28.9323,-0.5000,0.0000,0.1504,1.0000,0.0000,0.7769
1,16188,1,11.74,175.088,4.574,-0.617,4.5743,-0.1137,2.0000,-0.6166,0.0185,0.0000,29.8714,-0.5000,0.0000,0.1551,1.0000,0.0000,0.7846
1,16208,1,11.75,174.094,4.270,-0.473,4.2698,-0.1117,2.0000,-0.4727,0.0142,0.0000,30.8659,-0.5000,0.0000,0.1594,1.0000,0.0000,0.7942
1,16228,1,11.75,172.992,3.965,-0.383,3.9646,-0.0857,2.0000,-0.3831,0.0115,0.0000,31.9681,-0.5000,0.0000,0.1268,1.0000,0.0000,0.8340
1,16248,1,11.74,171.717,3.932,-0.327,3.9322,-0.0752,2.0000,-0.3269,0.0098,0.0000,33.2424,-0.5000,0.0000,0.1136,1.0000,0.0000,0.8523
1,16268,1,11.69,170.360,3.979,-0.350,3.9791,-0.0748,2.0000,-0.3497,0.0105,0.0000,34.5994,-0.5000,0.0000,0.1119,1.0000,0.0000,0.8516
1,16290,1,11.74,168.874,4.004,-0.453,4.0044,-0.0766,2.0000,-0.4534,0.0105,0.0000,36.0854,-0.5000,0.0000,0.1146,1.0000,0.0000,0.8490
1,16308,1,11.75,167.178,4.127,-0.612,4.1269,-0.0763,2.0000,-0.6118,0.0184,0.0000,37.7813,-0.5000,0.0000,0.1006,1.0000,0.0000,0.8357
1,16329,1,11.75,165.344,4.292,-0.799,4.2916,-0.0823,2.0000,-0.7991,0.0240,0.0000,39.6154,-0.5000,0.0000,0.1001,1.0000,0.0000,0.8175
1,16348,1,11.67,163.377,4.470,-1.007,4.4700,-0.0862,2.0000,-1.0070,0.0240,0.0000,41.5824,-0.5000,0.0000,0.1061,1.0000,0.0000,0.8121
1,16368,1,11.74,161.334,4.660,-1.156,4.6598,-0.0951,2.0000,-1.1564,0.0302,0.0000,43.6253,-0.5000,0.0000,0.1090,1.0000,0.0000,0.7894
1,16388,1,11.74,159.251,4.860,-1.275,4.8596,-0.1007,2.0000,-1.2745,0.0347,0.0000,45.7087,-0.5000,0.0000,0.1099,1.0000,0.0000,0.7746
1,16410,1,11.75,157.274,4.970,-1.406,4.9701,-0.1157,2.0000,-1.4064,0.0382,0.0000,47.6853,-0.5000,0.0000,0.1258,1.0000,0.0000,0.7500
1,16428,1,11.74,155.394,5.004,-1.551,5.0044,-0.1149,2.0000,-1.5507,0.0465,0.0000,49.5658,-0.5000,0.0000,0.1112,1.0000,0.0000,0.7375
1,16448,1,11.74,153.798,5.020,-1.615,5.0197,-0.1196,2.0000,-1.6145,0.0484,0.0000,51.1617,-0.5000,0.0000,0.1148,1.0000,0.0000,0.7289
1,16468,1,11.70,152.560,4.987,-1.759,4.9872,-0.1211,2.0000,-1.7588,0.0528,0.0000,52.3995,-0.5000,0.0000,0.1100,1.0000,0.0000,0.7201
1,16489,1,11.75,151.764,4.886,-1.858,4.8865,-0.1202,2.0000,-1.8578,0.0557,0.0000,53.1960,-0.5000,0.0000,0.1039,1.0000,0.0000,0.7164
1,16509,1,11.73,151.486,4.770,-1.856,4.7700,-0.1168,2.0000,-1.8556,0.0557,0.0000,53.4738,-0.5000,0.0000,0.0992,1.0000,0.0000,0.7203
1,16529,1,11.74,151.519,4.624,-1.860,4.6245,-0.1104,2.0000,-1.8603,0.0558,0.0000,53.4407,-0.5000,0.0000,0.0894,1.0000,0.0000,0.7278
1,16549,1,11.75,151.617,4.534,-1.848,4.5344,-0.1034,2.0000,-1.8476,0.0554,0.0000,53.3431,-0.5000,0.0000,0.0795,1.0000,0.0000,0.7368
1,16569,1,11.74,151.652,4.489,-1.798,4.4894,-0.1014,2.0000,-1.7984,0.0540,0.0000,53.3079,-0.5000,0.0000,0.0788,1.0000,0.0000,0.7417
1,16589,1,11.65,151.672,4.478,-1.730,4.4777,-0.0993,2.0000,-1.7298,0.0519,0.0000,53.2878,-0.5000,0.0000,0.0791,1.0000,0.0000,0.7477
1,16609,1,11.75,151.732,4.440,-1.624,4.4398,-0.0994,2.0000,-1.6237,0.0487,0.0000,53.2280,-0.5000,0.0000,0.0845,1.0000,0.0000,0.7529
1,16629,1,11.75,151.793,4.453,-1.516,4.4526,-0.0954,2.0000,-1.5161,0.0455,0.0000,53.1667,-0.5000,0.0000,0.0839,1.0000,0.0000,0.7634
1,16649,1,11.65,151.872,4.555,-1.423,4.5555,-0.0934,2.0000,-1.4232,0.0427,0.0000,53.0874,-0.5000,0.0000,0.0854,1.0000,0.0000,0.7707
1,16669,1,11.76,151.999,4.784,-1.345,4.7844,-0.0990,2.0000,-1.3451,0.0404,0.0000,52.9604,-0.5000,0.0000,0.0978,1.0000,0.0000,0.7674
1,16689,1,11.73,152.248,5.071,-1.297,5.0708,-0.1079,2.0000,-1.2967,0.0389,0.0000,52.7118,-0.5000,0.0000,0.1136,1.0000,0.0000,0.7585
1,16709,1,11.76,152.647,5.345,-1.266,5.3452,-0.1218,2.0000,-1.2656,0.0380,0.0000,52.3123,-0.5000,0.0000,0.1349,1.0000,0.0000,0.7430
1,16729,1,11.69,153.250,5.527,-1.229,5.5266,-0.1361,2.0000,-1.2287,0.0369,0.0000,51.7094,-0.5000,0.0000,0.1561,1.0000,0.0000,0.7280
1,16749,1,11.76,154.006,5.594,-1.184,5.5938,-0.1419,2.0000,-1.1844,0.0355,0.0000,50.9541,-0.5000,0.0000,0.1656,1.0000,0.0000,0.7236
1,16769,1,11.76,154.917,5.633,-1.103,5.6329,-0.1418,2.0000,-1.1033,0.0331,0.0000,50.0431,-0.5000,0.0000,0.1694,1.0000,0.0000,0.7274
1,16789,1,11.70,155.937,5.675,-0.967,5.6748,-0.1467,2.0000,-0.9670,0.0290,0.0000,49.0225,-0.5000,0.0000,0.1819,1.0000,0.0000,0.7283
1,16809,1,11.65,157.124,5.712,-0.807,5.7122,-0.1490,2.0000,-0.8066,0.0242,0.0000,47.8353,-0.5000,0.0000,0.1924,1.0000,0.0000,0.7331
1,16829,1,11.75,158.413,5.693,-0.630,5.6925,-0.1504,2.0000,-0.6298,0.0189,0.0000,46.5462,-0.5000,0.0000,0.2022,1.0000,0.0000,0.7397
1,16851,1,11.70,159.851,5.657,-0.359,5.6571,-0.1483,2.0000,-0.3587,0.0189,0.0000,45.1087,-0.5000,0.0000,0.1996,1.0000,0.0000,0.7421
1,16869,1,11.78,161.451,5.639,-0.028,5.6387,-0.1461,2.0000,-0.0275,0.0008,0.0000,43.5087,-0.5000,0.0000,0.2249,1.0000,0.0000,0.7726
1,16889,1,11.76,163.120,5.631,0.289,5.6311,-0.1439,2.0000,0.2893,-0.0087,0.0000,41.8396,-0.5000,0.0000,0.2370,1.0000,0.0000,0.7900
1,16909,1,11.76,164.754,5.767,0.471,5.7671,-0.1394,2.0000,0.4710,-0.0141,0.0000,40.2058,-0.5000,0.0000,0.2401,1.0000,0.0000,0.8041
1,16929,1,11.78,166.454,6.003,0.584,6.0027,-0.1489,2.0000,0.5842,-0.0175,0.0000,38.5052,-0.5000,0.0000,0.2565,1.0000,0.0000,0.7975
1,16949,1,11.64,168.208,6.200,0.704,6.2002,-0.1612,2.0000,0.7040,-0.0211,0.0000,36.7513,-0.5000,0.0000,0.2757,1.0000,0.0000,0.7882
1,16969,1,11.80,170.096,6.314,0.887,6.3141,-0.1655,2.0000,0.8867,-0.0266,0.0000,34.8632,-0.5000,0.0000,0.2887,1.0000,0.0000,0.7913
1,16990,1,11.63,171.955,6.494,1.060,6.4935,-0.1656,2.0000,1.0598,-0.0318,0.0000,33.0050,-0.5000,0.0000,0.2966,1.0000,0.0000,0.7989
1,17009,1,11.68,173.856,6.775,1.130,6.7750,-0.1767,2.0000,1.1304,-0.0318,0.0000,31.1032,-0.5000,0.0000,0.3081,1.0000,0.0000,0.7859
1,17029,1,11.74,175.710,7.011,1.139,7.0115,-0.1883,2.0000,1.1395,-0.0339,0.0000,29.2494,-0.5000,0.0000,0.3228,1.0000,0.0000,0.7757
1,17049,1,11.73,177.564,7.165,1.172,7.1654,-0.1995,2.0000,1.1723,-0.0342,0.0000,27.3955,-0.5000,0.0000,0.3340,1.0000,0.0000,0.7637
1,17069,1,11.66,179.277,7.266,1.195,7.2659,-0.2072,2.0000,1.1945,-0.0352,0.0000,25.6828,-0.5000,0.0000,0.3427,1.0000,0.0000,0.7568
1,17089,1,11.66,181.008,7.254,1.311,7.2542,-0.2112,2.0000,1.3113,-0.0358,0.0000,23.9514,-0.5000,0.0000,0.3473,1.0000,0.0000,0.7535
1,17110,1,11.72,182.786,7.107,1.421,7.1068,-0.2148,2.0000,1.4207,-0.0393,0.0000,22.1732,-0.5000,0.0000,0.3555,1.0000,0.0000,0.7545
1,17129,1,11.69,184.738,6.825,1.636,6.8253,-0.2064,2.0000,1.6361,-0.0491,0.0000,20.2221,-0.4449,0.0000,0.3923,1.0000,0.0000,0.7584
1,17149,1,11.80,186.618,6.518,1.851,6.5180,-0.1916,2.0000,1.8509,-0.0555,0.0000,18.3419,-0.4035,0.0000,0.4152,1.0000,0.0000,0.7714
1,17169,1,11.74,188.432,6.295,2.094,6.2949,-0.1746,2.0000,2.0942,-0.0628,0.0000,16.5275,-0.3636,0.0000,0.4411,1.0000,0.0000,0.7923
1,17189,1,11.74,190.114,6.227,2.282,6.2272,-0.1690,2.0000,2.2816,-0.0684,0.0000,14.8457,-0.3266,0.0000,0.4837,1.0000,0.0088,0.7989
1,17209,1,11.61,191.711,6.272,2.510,6.2721,-0.1610,2.0000,2.5100,-0.0753,0.0000,13.2486,-0.2915,0.0000,0.5677,1.0000,0.0950,0.8285
1,17229,1,11.75,193.153,6.515,2.712,6.5154,-0.1645,2.0000,2.7123,-0.0814,0.0000,11.8070,-0.2598,0.0000,0.6432,1.0000,0.1515,0.8337
1,17251,1,11.66,194.558,6.765,2.843,6.7651,-0.1781,2.0000,2.8427,-0.0814,0.0000,10.4013,-0.2598,0.0000,0.6432,1.0000,0.1243,0.8066
1,17269,1,11.69,196.146,6.848,2.968,6.8482,-0.1909,2.0000,2.9680,-0.0890,0.0000,8.8136,-0.1939,0.0000,0.7903,1.0000,0.2304,0.7963
1,17290,1,11.70,197.730,6.796,3.174,6.7965,-0.1938,2.0000,3.1743,-0.0952,0.0000,7.2298,-0.1591,0.0000,0.8723,1.0000,0.2944,0.8029
