run_number,timestamp_ms,state,voltage,yaw,pitch,roll,pitchIn,pitchOut,pitchSetpt,rollIn,rollOut,rollSetpt,yawIn,yawOut,yawSetpt,motorTL,motorTR,motorBL,motorBR
1,17972,2,11.82,165.592,-11.415,6.337,-11.4148,0.5000,2.0000,6.3368,-0.1901,0.0000,47.3930,-0.5000,0.0000,0.0000,0.3099,0.3099,1.0000
1,17992,2,11.80,165.595,-11.366,6.324,-11.3664,0.5000,2.0000,6.3239,-0.1897,0.0000,47.3904,-0.5000,0.0000,0.0000,0.3103,0.3103,1.0000
1,18012,2,11.80,165.602,-11.268,6.260,-11.2680,0.5000,2.0000,6.2603,-0.1878,0.0000,47.3835,-0.5000,0.0000,0.0000,0.3122,0.3122,1.0000
1,18032,2,11.81,165.668,-11.101,6.019,-11.1014,0.5000,2.0000,6.0186,-0.1806,0.0000,47.3179,-0.5000,0.0000,0.0000,0.3194,0.3194,1.0000
1,18052,2,11.76,165.775,-10.844,5.599,-10.8437,0.5000,2.0000,5.5989,-0.1680,0.0000,47.2102,-0.5000,0.0000,0.0000,0.3320,0.3320,1.0000
1,18072,2,11.76,165.904,-10.366,5.008,-10.3662,0.5000,2.0000,5.0078,-0.1502,0.0000,47.0817,-0.5000,0.0000,0.0000,0.3498,0.3498,1.0000
1,18092,2,11.80,166.042,-9.683,4.357,-9.6831,0.5000,2.0000,4.3566,-0.1307,0.0000,46.9438,-0.5000,0.0000,0.0000,0.3693,0.3693,1.0000
1,18112,2,11.80,166.301,-8.809,3.611,-8.8090,0.4842,2.0000,3.6107,-0.1083,0.0000,46.6844,-0.5000,0.0000,0.0000,0.3980,0.3819,1.0000
1,18132,2,11.78,166.920,-7.692,3.049,-7.6922,0.4441,2.0000,3.0495,-0.0915,0.0000,46.0650,-0.5000,0.0000,0.0000,0.4327,0.3735,1.0000
1,18152,2,11.73,167.421,-6.667,2.709,-6.6667,0.3882,2.0000,2.7091,-0.0813,0.0000,45.5640,-0.5000,0.0000,0.0000,0.4714,0.3456,1.0000
1,18172,2,11.80,167.658,-5.977,2.471,-5.9772,0.3438,2.0000,2.4714,-0.0741,0.0000,45.3270,-0.5000,0.0000,0.0000,0.5047,0.3196,1.0000
1,18192,2,11.77,167.614,-5.458,2.114,-5.4584,0.3264,2.0000,2.1140,-0.0634,0.0000,45.3717,-0.5000,0.0000,0.0000,0.5283,0.3182,1.0000
1,18212,2,11.80,167.455,-4.617,1.473,-4.6174,0.3172,2.0000,1.4726,-0.0442,0.0000,45.5308,-0.5000,0.0000,0.0000,0.5578,0.3341,1.0000
1,18232,2,11.78,167.372,-3.365,0.753,-3.3654,0.2870,2.0000,0.7526,-0.0226,0.0000,45.6131,-0.5000,0.0000,0.0000,0.6066,0.3360,1.0000
1,18252,2,11.80,167.320,-1.837,0.063,-1.8368,0.2342,2.0000,0.0633,-0.0019,0.0000,45.6656,-0.5000,0.0000,0.0000,0.6785,0.3164,1.0000
1,18272,2,11.74,167.294,-0.130,-0.661,-0.1299,0.1745,2.0000,-0.6611,0.0198,0.0000,45.6915,-0.5000,0.0000,0.0000,0.7707,0.2881,1.0000
1,18293,2,11.69,167.217,1.815,-1.513,1.8155,0.1076,2.0000,-1.5126,0.0454,0.0000,45.7680,-0.5000,0.0000,0.0000,0.8975,0.2518,1.0000
1,18312,2,11.76,167.088,3.904,-2.400,3.9041,0.0294,2.0000,-2.4001,0.0454,0.0000,45.8975,-0.5000,0.0000,0.0000,1.0000,0.1370,0.9706
1,18332,2,11.78,166.869,5.976,-3.114,5.9763,-0.0573,2.0000,-3.1138,0.0720,0.0000,46.1163,-0.5000,0.0000,0.0000,1.0000,0.0257,0.7739
1,18352,2,11.78,166.644,7.994,-3.698,7.9938,-0.1433,2.0000,-3.6978,0.0934,0.0000,46.3412,-0.5000,0.0000,0.0775,1.0000,0.0000,0.6320
1,18373,2,11.78,166.528,9.767,-4.175,9.7672,-0.2330,2.0000,-4.1748,0.1109,0.0000,46.4572,-0.5000,0.0000,0.1666,1.0000,0.0000,0.5308
1,18392,2,11.81,166.450,11.164,-4.572,11.1639,-0.3056,2.0000,-4.5719,0.1372,0.0000,46.5355,-0.5000,0.0000,0.2091,1.0000,0.0000,0.4504
1,18412,2,11.82,166.368,12.195,-4.771,12.1951,-0.3660,2.0000,-4.7713,0.1431,0.0000,46.6177,-0.5000,0.0000,0.2573,1.0000,0.0000,0.4121
1,18433,2,11.80,166.273,12.857,-4.666,12.8574,-0.4110,2.0000,-4.6662,0.1400,0.0000,46.7128,-0.5000,0.0000,0.2975,1.0000,0.0000,0.3952
1,18453,2,11.79,166.230,13.177,-4.293,13.1768,-0.4401,2.0000,-4.2925,0.1288,0.0000,46.7554,-0.5000,0.0000,0.3312,1.0000,0.0000,0.3949
1,18473,2,11.80,166.221,13.198,-3.864,13.1977,-0.4536,2.0000,-3.8641,0.1159,0.0000,46.7641,-0.5000,0.0000,0.3541,1.0000,0.0000,0.4028
1,18493,2,11.81,166.195,13.019,-3.511,13.0191,-0.4542,2.0000,-3.5112,0.1053,0.0000,46.7900,-0.5000,0.0000,0.3656,1.0000,0.0000,0.4136
1,18513,2,11.77,166.147,12.746,-3.235,12.7458,-0.4439,2.0000,-3.2346,0.0970,0.0000,46.8383,-0.5000,0.0000,0.3675,1.0000,0.0000,0.4269
1,18533,2,11.77,166.142,12.490,-3.055,12.4903,-0.4320,2.0000,-3.0546,0.0916,0.0000,46.8432,-0.5000,0.0000,0.3652,1.0000,0.0000,0.4381
1,18553,2,11.74,166.162,12.311,-3.073,12.3112,-0.4184,2.0000,-3.0726,0.0922,0.0000,46.8237,-0.5000,0.0000,0.3552,1.0000,0.0000,0.4441
1,18573,2,11.78,166.114,12.229,-3.280,12.2291,-0.4114,2.0000,-3.2803,0.0984,0.0000,46.8717,-0.5000,0.0000,0.3434,1.0000,0.0000,0.4406
1,18593,2,11.75,166.025,12.149,-3.464,12.1488,-0.4131,2.0000,-3.4644,0.1039,0.0000,46.9601,-0.5000,0.0000,0.3386,1.0000,0.0000,0.4338
1,18613,2,11.83,166.033,11.920,-3.478,11.9202,-0.4138,2.0000,-3.4776,0.1043,0.0000,46.9527,-0.5000,0.0000,0.3387,1.0000,0.0000,0.4330
1,18633,2,11.77,166.182,11.422,-3.343,11.4215,-0.4142,2.0000,-3.3427,0.1003,0.0000,46.8034,-0.5000,0.0000,0.3434,1.0000,0.0000,0.4372
1,18653,2,11.80,166.438,10.370,-3.047,10.3702,-0.4055,2.0000,-3.0468,0.0914,0.0000,46.5478,-0.5000,0.0000,0.3469,1.0000,0.0000,0.4512
1,18673,2,11.81,166.669,8.608,-2.597,8.6082,-0.3716,2.0000,-2.5969,0.0779,0.0000,46.3161,-0.5000,0.0000,0.3370,1.0000,0.0000,0.4842
1,18693,2,11.80,166.855,6.264,-1.949,6.2638,-0.2959,2.0000,-1.9494,0.0585,0.0000,46.1306,-0.5000,0.0000,0.2983,1.0000,0.0000,0.5547
1,18713,2,11.76,166.991,3.760,-1.232,3.7603,-0.1985,2.0000,-1.2319,0.0370,0.0000,45.9946,-0.5000,0.0000,0.2313,1.0000,0.0000,0.6629
1,18733,2,11.80,167.058,1.291,-0.724,1.2906,-0.0860,2.0000,-0.7237,0.0217,0.0000,45.9272,-0.5000,0.0000,0.1097,1.0000,0.0000,0.8162
1,18753,2,11.78,167.113,-0.803,-0.437,-0.8025,0.0141,2.0000,-0.4373,0.0131,0.0000,45.8720,-0.5000,0.0000,0.0000,0.9981,0.0529,1.0000
1,18773,2,11.80,167.137,-2.554,-0.360,-2.5535,0.1025,2.0000,-0.3598,0.0108,0.0000,45.8481,-0.5000,0.0000,0.0000,0.8478,0.1880,1.0000
1,18793,2,11.75,167.166,-4.015,-0.393,-4.0146,0.1709,2.0000,-0.3934,0.0118,0.0000,45.8198,-0.5000,0.0000,0.0000,0.7629,0.2723,1.0000
1,18813,2,11.78,167.324,-5.320,-0.487,-5.3198,0.2291,2.0000,-0.4865,0.0146,0.0000,45.6615,-0.5000,0.0000,0.0000,0.7058,0.3343,1.0000
1,18833,2,11.80,167.577,-6.470,-0.528,-6.4701,0.2862,2.0000,-0.5283,0.0158,0.0000,45.4081,-0.5000,0.0000,0.0000,0.6561,0.3842,1.0000
1,18853,2,11.80,167.709,-7.299,-0.517,-7.2990,0.3417,2.0000,-0.5171,0.0155,0.0000,45.2763,-0.5000,0.0000,0.0000,0.6124,0.4244,1.0000
1,18873,2,11.80,167.748,-7.645,-0.454,-7.6446,0.3783,2.0000,-0.4543,0.0136,0.0000,45.2378,-0.5000,0.0000,0.0000,0.5848,0.4462,1.0000
1,18893,2,11.77,167.729,-7.586,-0.495,-7.5856,0.3937,2.0000,-0.4946,0.0148,0.0000,45.2566,-0.5000,0.0000,0.0000,0.5761,0.4571,1.0000
1,18913,2,11.77,167.655,-7.291,-0.564,-7.2906,0.3885,2.0000,-0.5640,0.0169,0.0000,45.3301,-0.5000,0.0000,0.0000,0.5818,0.4563,1.0000
1,18933,2,11.80,167.571,-6.938,-0.555,-6.9382,0.3741,2.0000,-0.5546,0.0166,0.0000,45.4143,-0.5000,0.0000,0.0000,0.5911,0.4470,1.0000
1,18953,2,11.69,167.469,-6.642,-0.482,-6.6424,0.3564,2.0000,-0.4822,0.0145,0.0000,45.5167,-0.5000,0.0000,0.0000,0.6007,0.4331,1.0000
1,18973,2,11.77,167.384,-6.449,-0.315,-6.4488,0.3435,2.0000,-0.3153,0.0095,0.0000,45.6019,-0.5000,0.0000,0.0000,0.6039,0.4185,1.0000
1,18993,2,11.80,167.315,-6.378,-0.115,-6.3775,0.3376,2.0000,-0.1150,0.0035,0.0000,45.6709,-0.5000,0.0000,0.0000,0.6011,0.4071,1.0000
1,19013,2,11.81,167.280,-6.291,0.032,-6.2912,0.3365,2.0000,0.0323,-0.0010,0.0000,45.7050,-0.5000,0.0000,0.0000,0.5966,0.4011,1.0000
1,19033,2,11.81,167.252,-6.111,0.070,-6.1109,0.3357,2.0000,0.0702,-0.0021,0.0000,45.7339,-0.5000,0.0000,0.0000,0.5958,0.3992,1.0000
1,19053,2,11.78,167.185,-5.792,0.024,-5.7922,0.3290,2.0000,0.0238,-0.0007,0.0000,45.8006,-0.5000,0.0000,0.0000,0.6022,0.3960,1.0000
1,19073,2,11.81,167.157,-5.369,-0.100,-5.3692,0.3172,2.0000,-0.0999,0.0030,0.0000,45.8286,-0.5000,0.0000,0.0000,0.6155,0.3918,1.0000
1,19093,2,11.80,167.140,-4.707,-0.286,-4.7071,0.3115,2.0000,-0.2863,0.0086,0.0000,45.8457,-0.5000,0.0000,0.0000,0.6267,0.3944,1.0000
1,19113,2,11.77,167.039,-3.425,-0.590,-3.4253,0.3019,2.0000,-0.5896,0.0177,0.0000,45.9465,-0.5000,0.0000,0.0000,0.6455,0.3986,1.0000
1,19133,2,11.74,166.895,-1.126,-1.159,-1.1258,0.2663,2.0000,-1.1591,0.0348,0.0000,46.0904,-0.5000,0.0000,0.0000,0.6979,0.3929,1.0000
1,19153,2,11.73,166.700,2.271,-2.025,2.2712,0.1853,2.0000,-2.0255,0.0608,0.0000,46.2850,-0.5000,0.0000,0.0000,0.8182,0.3591,1.0000
1,19174,2,11.80,166.309,6.674,-3.145,6.6739,0.0569,2.0000,-3.1447,0.0943,0.0000,46.6767,-0.5000,0.0000,0.0000,1.0000,0.2544,0.9370
1,19193,2,11.80,165.690,11.785,-4.362,11.7854,-0.1258,2.0000,-4.3616,0.0943,0.0000,47.2953,-0.5000,0.0000,0.0502,1.0000,0.0000,0.6483
1,19213,2,11.70,165.011,16.973,-5.280,16.9730,-0.3399,2.0000,-5.2798,0.1308,0.0000,47.9740,-0.5000,0.0000,0.2489,1.0000,0.0000,0.4395
1,19233,2,11.80,164.309,22.106,-5.925,22.1057,-0.5000,2.0000,-5.9247,0.1584,0.0000,48.6762,-0.5000,0.0000,0.3416,1.0000,0.0000,0.3416
1,19253,2,11.80,163.498,26.911,-6.415,26.9109,-0.5000,2.0000,-6.4148,0.1777,0.0000,49.4879,-0.5000,0.0000,0.3223,1.0000,0.0000,0.3223
1,19273,2,11.81,162.605,31.577,-7.165,31.5767,-0.5000,2.0000,-7.1652,0.1924,0.0000,50.3808,-0.5000,0.0000,0.3076,1.0000,0.0000,0.3076
1,19293,2,11.82,161.597,34.631,-8.184,34.6307,-0.5000,2.0000,-8.1845,0.2150,0.0000,51.3881,-0.5000,0.0000,0.2850,1.0000,0.0000,0.2850
1,19313,2,11.80,159.937,35.559,-9.375,35.5590,-0.5000,2.0000,-9.3751,0.2455,0.0000,53.0482,-0.5000,0.0000,0.2545,1.0000,0.0000,0.2545
1,19334,2,11.77,158.178,35.566,-10.541,35.5658,-0.5000,2.0000,-10.5414,0.2813,0.0000,54.8075,-0.5000,0.0000,0.2187,1.0000,0.0000,0.2187
1,19353,2,11.82,157.849,35.609,-10.811,35.6093,-0.5000,2.0000,-10.8114,0.3243,0.0000,55.1366,-0.5000,0.0000,0.1757,1.0000,0.0000,0.1757
1,19373,2,11.80,158.410,35.645,-10.286,35.6449,-0.5000,2.0000,-10.2863,0.3086,0.0000,54.5759,-0.5000,0.0000,0.1914,1.0000,0.0000,0.1914
1,19394,2,11.80,159.324,35.318,-9.322,35.3182,-0.5000,2.0000,-9.3219,0.2797,0.0000,53.6618,-0.5000,0.0000,0.2203,1.0000,0.0000,0.2203
1,19414,2,11.81,160.547,34.613,-8.022,34.6125,-0.5000,2.0000,-8.0221,0.2407,0.0000,52.4380,-0.5000,0.0000,0.2593,1.0000,0.0000,0.2593
1,19434,2,11.76,162.004,33.501,-6.587,33.5012,-0.5000,2.0000,-6.5871,0.1976,0.0000,50.9819,-0.5000,0.0000,0.3024,1.0000,0.0000,0.3024
1,19454,2,11.79,163.525,31.857,-5.106,31.8569,-0.5000,2.0000,-5.1060,0.1532,0.0000,49.4603,-0.5000,0.0000,0.3468,1.0000,0.0000,0.3468
1,19474,2,11.80,165.067,30.026,-3.683,30.0255,-0.5000,2.0000,-3.6831,0.1105,0.0000,47.9185,-0.5000,0.0000,0.3895,1.0000,0.0000,0.3895
1,19494,2,11.81,166.327,28.162,-2.552,28.1619,-0.5000,2.0000,-2.5522,0.0766,0.0000,46.6588,-0.5000,0.0000,0.4234,1.0000,0.0000,0.4234
1,19514,2,11.83,167.325,26.243,-1.738,26.2428,-0.5000,2.0000,-1.7380,0.0521,0.0000,45.6603,-0.5000,0.0000,0.4479,1.0000,0.0000,0.4479
1,19534,2,11.81,168.080,24.278,-1.206,24.2781,-0.5000,2.0000,-1.2064,0.0362,0.0000,44.9053,-0.5000,0.0000,0.4638,1.0000,0.0000,0.4638
1,19554,2,11.65,168.707,22.092,-0.736,22.0919,-0.5000,2.0000,-0.7365,0.0221,0.0000,44.2783,-0.5000,0.0000,0.4779,1.0000,0.0000,0.4779
1,19574,2,11.80,169.178,19.820,-0.363,19.8199,-0.5000,2.0000,-0.3630,0.0109,0.0000,43.8079,-0.5000,0.0000,0.4891,1.0000,0.0000,0.4891
1,19594,2,11.80,169.674,17.427,0.076,17.4267,-0.5000,2.0000,0.0756,-0.0023,0.0000,43.3115,-0.5000,0.0000,0.5023,1.0000,0.0000,0.5023
1,19614,2,11.81,170.142,14.890,0.493,14.8896,-0.5000,2.0000,0.4927,-0.0148,0.0000,42.8436,-0.5000,0.0000,0.5148,1.0000,0.0000,0.5148
1,19634,2,11.80,170.473,12.430,0.810,12.4300,-0.5000,2.0000,0.8099,-0.0243,0.0000,42.5122,-0.5000,0.0000,0.5243,1.0000,0.0000,0.5243
1,19654,2,11.82,170.655,9.961,1.093,9.9614,-0.4360,2.0000,1.0928,-0.0328,0.0000,42.3301,-0.5000,0.0000,0.5008,1.0000,0.0000,0.5692
1,19674,2,11.76,170.801,7.639,1.382,7.6392,-0.3365,2.0000,1.3817,-0.0415,0.0000,42.1844,-0.5000,0.0000,0.4518,1.0000,0.0000,0.6473
1,19694,2,11.76,170.943,5.505,1.622,5.5051,-0.2413,2.0000,1.6220,-0.0487,0.0000,42.0427,-0.5000,0.0000,0.3911,1.0000,0.0000,0.7402
1,19714,2,11.81,170.974,3.600,1.688,3.6001,-0.1513,2.0000,1.6882,-0.0506,0.0000,42.0113,-0.5000,0.0000,0.3101,1.0000,0.0000,0.8455
1,19734,2,11.80,170.912,2.122,1.628,2.1223,-0.0720,2.0000,1.6277,-0.0488,0.0000,42.0732,-0.5000,0.0000,0.2113,1.0000,0.0000,0.9594
1,19754,2,11.77,170.990,1.130,1.602,1.1296,-0.0037,2.0000,1.6019,-0.0481,0.0000,41.9954,-0.5000,0.0000,0.0944,0.9190,0.0000,1.0000
1,19774,2,11.70,171.187,0.571,1.668,0.5705,0.0399,2.0000,1.6676,-0.0500,0.0000,41.7987,-0.5000,0.0000,0.0183,0.8364,0.0000,1.0000
1,19794,2,11.77,171.549,0.370,1.691,0.3705,0.0660,2.0000,1.6908,-0.0507,0.0000,41.4368,-0.5000,0.0000,0.0000,0.7938,0.0269,1.0000
1,19814,2,11.80,172.012,0.478,1.621,0.4778,0.0738,2.0000,1.6214,-0.0486,0.0000,40.9738,-0.5000,0.0000,0.0000,0.7867,0.0438,1.0000
1,19834,2,11.76,172.431,0.895,1.560,0.8953,0.0682,2.0000,1.5601,-0.0468,0.0000,40.5545,-0.5000,0.0000,0.0000,0.7975,0.0377,1.0000
1,19854,2,11.80,172.641,1.432,1.555,1.4318,0.0504,2.0000,1.5552,-0.0467,0.0000,40.3445,-0.5000,0.0000,0.0000,0.8237,0.0067,1.0000
1,19874,2,11.80,172.300,2.122,1.210,2.1216,0.0329,2.0000,1.2104,-0.0363,0.0000,40.6853,-0.5000,0.0000,0.0065,0.8710,0.0000,1.0000
1,19894,2,11.80,171.274,3.166,0.025,3.1658,0.0201,2.0000,0.0251,-0.0008,0.0000,41.7116,-0.5000,0.0000,0.0000,0.9600,0.0371,1.0000
1,19914,2,11.84,169.752,4.749,-1.326,4.7492,-0.0193,2.0000,-1.3257,0.0398,0.0000,43.2330,-0.5000,0.0000,0.0000,1.0000,0.0379,0.8905
1,19934,2,11.78,168.063,6.653,-2.331,6.6533,-0.0837,2.0000,-2.3307,0.0699,0.0000,44.9220,-0.5000,0.0000,0.0237,1.0000,0.0000,0.7368
1,19954,2,11.82,166.469,8.881,-2.899,8.8815,-0.1486,2.0000,-2.8994,0.0870,0.0000,46.5166,-0.5000,0.0000,0.0950,1.0000,0.0000,0.6368
1,19974,2,11.80,165.094,11.634,-2.818,11.6338,-0.2325,2.0000,-2.8175,0.0845,0.0000,47.8913,-0.5000,0.0000,0.2020,1.0000,0.0000,0.5672
1,19994,2,11.82,163.998,14.845,-2.561,14.8451,-0.3387,2.0000,-2.5611,0.0768,0.0000,48.9879,-0.5000,0.0000,0.3122,1.0000,0.0000,0.5046
1,20014,2,11.80,163.056,18.590,-2.557,18.5904,-0.4735,2.0000,-2.5567,0.0767,0.0000,49.9292,-0.5000,0.0000,0.4076,1.0000,0.0000,0.4348
1,20034,2,11.80,162.428,22.193,-2.687,22.1930,-0.5000,2.0000,-2.6867,0.0806,0.0000,50.5570,-0.5000,0.0000,0.4194,1.0000,0.0000,0.4194
1,20055,2,11.82,162.296,25.178,-2.911,25.1785,-0.5000,2.0000,-2.9115,0.0873,0.0000,50.6899,-0.5000,0.0000,0.4127,1.0000,0.0000,0.4127
1,20075,2,11.80,162.731,27.775,-2.953,27.7747,-0.5000,2.0000,-2.9530,0.0886,0.0000,50.2547,-0.5000,0.0000,0.4114,1.0000,0.0000,0.4114
1,20094,2,11.81,163.713,30.575,-2.760,30.5751,-0.5000,2.0000,-2.7597,0.0886,0.0000,49.2720,-0.5000,0.0000,0.4114,1.0000,0.0000,0.4114
1,20114,2,11.80,165.146,33.849,-2.340,33.8489,-0.5000,2.0000,-2.3402,0.0828,0.0000,47.8393,-0.5000,0.0000,0.4172,1.0000,0.0000,0.4172
1,20135,2,11.74,166.938,37.826,-1.801,37.8262,-0.5000,2.0000,-1.8006,0.0702,0.0000,46.0475,-0.5000,0.0000,0.4298,1.0000,0.0000,0.4298
1,20155,2,11.77,168.676,42.146,-1.395,42.1458,-0.5000,2.0000,-1.3947,0.0540,0.0000,44.3096,-0.5000,0.0000,0.4460,1.0000,0.0000,0.4460
1,20174,2,11.80,170.033,46.783,-1.063,46.7831,-0.5000,2.0000,-1.0633,0.0418,0.0000,42.9521,-0.5000,0.0000,0.4582,1.0000,0.0000,0.4582
